ID;Day;CountryCode;TweetType;Size;RetweetCount;Likes
1128352244875833344;Tue May 14 18:31:53 BST 2019;BE;RETWEET ;142;46;0
1128354591945428994;Tue May 14 18:41:13 BST 2019;AR;ORIGINAL;239;0;0
1128359456348233729;Tue May 14 19:00:32 BST 2019;AR;ORIGINAL;76;0;0
1128366885047873536;Tue May 14 19:30:04 BST 2019;IN;ORIGINAL;144;1;2
1128367502298374145;Tue May 14 19:32:31 BST 2019;IN;RETWEET ;140;1;0
1128367651774967810;Tue May 14 19:33:06 BST 2019;EC;ORIGINAL;108;0;0
1128371258146603009;Tue May 14 19:47:26 BST 2019;IN;RETWEET ;142;46;0
1128381858591465473;Tue May 14 20:29:34 BST 2019;VE;RETWEET ;142;46;0
1128385824830238720;Tue May 14 20:45:19 BST 2019;IN;RETWEET ;140;72;0
1128389628631842821;Tue May 14 21:00:26 BST 2019;IN;ORIGINAL;111;0;1
1128396422225653761;Tue May 14 21:27:26 BST 2019;EC;ORIGINAL;219;0;0
1128397144786911232;Tue May 14 21:30:18 BST 2019;VE;ORIGINAL;115;0;0
1128410994210955269;Tue May 14 22:25:20 BST 2019;IN;RETWEET ;140;2;0
1128412168272039936;Tue May 14 22:30:00 BST 2019;IN;ORIGINAL;274;4;15
1128412647035232258;Tue May 14 22:31:54 BST 2019;VE;RETWEET ;141;4;0
1128423883625959425;Tue May 14 23:16:33 BST 2019;VE;RETWEET ;139;9;0
1128434828741890049;Wed May 15 00:00:03 BST 2019;IN;RETWEET ;139;1;0
1128445849854455808;Wed May 15 00:43:50 BST 2019;VE;RETWEET ;141;4;0
1128448639590961152;Wed May 15 00:54:55 BST 2019;EC;ORIGINAL;65;0;0
1128452806577405958;Wed May 15 01:11:29 BST 2019;IN;REPLY   ;121;3;5
1128453582527893505;Wed May 15 01:14:34 BST 2019;VE;REPLY   ;138;2;5
1128457500473352192;Wed May 15 01:30:08 BST 2019;IN;ORIGINAL;105;0;0
1128458335810916352;Wed May 15 01:33:27 BST 2019;IN;RETWEET ;136;3;0
1128458425199988736;Wed May 15 01:33:48 BST 2019;VE;RETWEET ;141;2;0
1128458898753585152;Wed May 15 01:35:41 BST 2019;AR;ORIGINAL;97;1;0
1128459008468234240;Wed May 15 01:36:08 BST 2019;BE;RETWEET ;136;3;0
1128459032157741056;Wed May 15 01:36:13 BST 2019;EC;RETWEET ;141;2;0
1128459858167070720;Wed May 15 01:39:30 BST 2019;AR;RETWEET ;136;3;0
1128465541289730048;Wed May 15 02:02:05 BST 2019;EC;ORIGINAL;213;0;0
1128468684241080320;Wed May 15 02:14:34 BST 2019;AR;RETWEET ;140;72;0
1128487688200388608;Wed May 15 03:30:05 BST 2019;VE;RETWEET ;142;46;0
1128495909103337474;Wed May 15 04:02:45 BST 2019;AR;ORIGINAL;145;0;1
1128496962070671360;Wed May 15 04:06:56 BST 2019;IN;REPLY   ;543;0;0
1128502358164611082;Wed May 15 04:28:23 BST 2019;VE;ORIGINAL;274;0;1
1128513602497990657;Wed May 15 05:13:04 BST 2019;VE;ORIGINAL;233;0;0
1128514361860005888;Wed May 15 05:16:05 BST 2019;EC;ORIGINAL;231;0;0
1128520618465476608;Wed May 15 05:40:56 BST 2019;VE;RETWEET ;141;4;0
1128542278199521281;Wed May 15 07:07:01 BST 2019;VE;ORIGINAL;105;0;0
1128547728148127744;Wed May 15 07:28:40 BST 2019;AR;ORIGINAL;135;0;0
1128560271763619841;Wed May 15 08:18:31 BST 2019;IN;ORIGINAL;41;0;0
1128593412234465280;Wed May 15 10:30:12 BST 2019;IN;ORIGINAL;145;0;0
1128593451287752704;Wed May 15 10:30:21 BST 2019;EC;ORIGINAL;98;0;1
1128593465472798721;Wed May 15 10:30:25 BST 2019;AR;RETWEET ;141;49;0
1128593541167484928;Wed May 15 10:30:43 BST 2019;EC;RETWEET ;109;3;0
1128593550353010689;Wed May 15 10:30:45 BST 2019;EC;RETWEET ;140;4;0
1128593672612634624;Wed May 15 10:31:14 BST 2019;VE;RETWEET ;118;29;0
1128593695589130242;Wed May 15 10:31:19 BST 2019;IN;RETWEET ;125;7174;0
1128593858424520704;Wed May 15 10:31:58 BST 2019;AR;ORIGINAL;156;0;1
1128593982034993152;Wed May 15 10:32:28 BST 2019;VE;ORIGINAL;187;0;0
1128594045838577664;Wed May 15 10:32:43 BST 2019;AR;ORIGINAL;110;1;0
1128594088364773377;Wed May 15 10:32:53 BST 2019;IN;ORIGINAL;181;0;0
1128594255126171648;Wed May 15 10:33:33 BST 2019;EC;RETWEET ;109;3;0
1128594568906256384;Wed May 15 10:34:48 BST 2019;UA;RETWEET ;125;7174;0
1128594657636700160;Wed May 15 10:35:09 BST 2019;VE;ORIGINAL;104;0;0
1128594697918672896;Wed May 15 10:35:18 BST 2019;IN;RETWEET ;125;7174;0
1128594868723421184;Wed May 15 10:35:59 BST 2019;IN;RETWEET ;139;4;0
1128594877846044672;Wed May 15 10:36:01 BST 2019;VE;RETWEET ;140;6;0
1128594894698631168;Wed May 15 10:36:05 BST 2019;IN;ORIGINAL;75;0;1
1128594999182893056;Wed May 15 10:36:30 BST 2019;IN;RETWEET ;125;7174;0
1128595053084061696;Wed May 15 10:36:43 BST 2019;EC;ORIGINAL;279;0;0
1128595106976686080;Wed May 15 10:36:56 BST 2019;AR;RETWEET ;87;3248;0
1128595145123868673;Wed May 15 10:37:05 BST 2019;VE;RETWEET ;125;7174;0
1128595231819980801;Wed May 15 10:37:26 BST 2019;IN;RETWEET ;140;1;0
1128595258516824064;Wed May 15 10:37:32 BST 2019;AR;ORIGINAL;70;0;0
1128595287805779969;Wed May 15 10:37:39 BST 2019;IN;ORIGINAL;141;0;0
1128595512851095553;Wed May 15 10:38:33 BST 2019;IN;ORIGINAL;180;0;0
1128595620409643008;Wed May 15 10:38:58 BST 2019;EC;ORIGINAL;45;1;3
1128595760549908483;Wed May 15 10:39:32 BST 2019;IN;ORIGINAL;184;1;2
1128595784985907200;Wed May 15 10:39:38 BST 2019;VE;RETWEET ;125;7174;0
1128596082362126336;Wed May 15 10:40:48 BST 2019;IN;RETWEET ;139;24;0
1128596157750497280;Wed May 15 10:41:06 BST 2019;IN;ORIGINAL;144;11;4
1128596283961135105;Wed May 15 10:41:37 BST 2019;VE;ORIGINAL;89;0;3
1128596398457253888;Wed May 15 10:42:04 BST 2019;BE;RETWEET ;140;1;0
1128596418510221312;Wed May 15 10:42:09 BST 2019;IN;RETWEET ;140;5;0
1128596699663032326;Wed May 15 10:43:16 BST 2019;AR;RETWEET ;136;6;0
1128596866298404864;Wed May 15 10:43:55 BST 2019;AR;RETWEET ;141;5;0
1128597138919841793;Wed May 15 10:45:00 BST 2019;IN;ORIGINAL;96;0;0
1128597185602445313;Wed May 15 10:45:12 BST 2019;VE;ORIGINAL;114;0;0
1128597261804605441;Wed May 15 10:45:30 BST 2019;IN;RETWEET ;47;1;0
1128597297300942848;Wed May 15 10:45:38 BST 2019;BE;RETWEET ;125;1;0
1128597303546134528;Wed May 15 10:45:40 BST 2019;IN;RETWEET ;131;71;0
1128597327571226624;Wed May 15 10:45:45 BST 2019;UA;RETWEET ;140;1;0
1128597345363427328;Wed May 15 10:45:50 BST 2019;AR;RETWEET ;54;2;0
1128597412841435136;Wed May 15 10:46:06 BST 2019;BE;RETWEET ;109;3;0
1128597420265197569;Wed May 15 10:46:07 BST 2019;AR;RETWEET ;60;1;0
1128597673228087296;Wed May 15 10:47:08 BST 2019;VE;RETWEET ;140;4;0
1128597778341482498;Wed May 15 10:47:33 BST 2019;AR;RETWEET ;141;11;0
1128597783064264704;Wed May 15 10:47:34 BST 2019;AR;ORIGINAL;304;0;0
1128597833924468736;Wed May 15 10:47:46 BST 2019;AR;RETWEET ;140;45;0
1128598041995423745;Wed May 15 10:48:36 BST 2019;IN;RETWEET ;107;8;0
1128598042742087680;Wed May 15 10:48:36 BST 2019;EC;ORIGINAL;102;0;0
1128598138367823875;Wed May 15 10:48:59 BST 2019;EC;ORIGINAL;75;0;0
1128598143120097280;Wed May 15 10:49:00 BST 2019;IN;ORIGINAL;67;0;0
1128598172467716096;Wed May 15 10:49:07 BST 2019;IN;ORIGINAL;190;3;2
1128598225097777153;Wed May 15 10:49:19 BST 2019;VE;RETWEET ;140;3;0
1128598245419020289;Wed May 15 10:49:24 BST 2019;IN;ORIGINAL;103;1;5
1128598250968084480;Wed May 15 10:49:26 BST 2019;AR;RETWEET ;140;205;0
1128598471055945730;Wed May 15 10:50:18 BST 2019;AR;RETWEET ;125;7174;0
1128598605810536449;Wed May 15 10:50:50 BST 2019;AR;RETWEET ;140;3;0
1128598621014843392;Wed May 15 10:50:54 BST 2019;BE;RETWEET ;125;7174;0
1128598654858682368;Wed May 15 10:51:02 BST 2019;BE;ORIGINAL;68;0;0
1128598709233684481;Wed May 15 10:51:15 BST 2019;VE;ORIGINAL;176;0;0
1128598883456770049;Wed May 15 10:51:56 BST 2019;IN;ORIGINAL;147;2;9
1128598915748515840;Wed May 15 10:52:04 BST 2019;VE;RETWEET ;125;7174;0
1128598966885650434;Wed May 15 10:52:16 BST 2019;IN;RETWEET ;111;550;0
1128599286390743045;Wed May 15 10:53:32 BST 2019;AR;ORIGINAL;66;0;0
1128599376983552001;Wed May 15 10:53:54 BST 2019;VE;ORIGINAL;102;0;2
1128599379235954688;Wed May 15 10:53:55 BST 2019;EC;ORIGINAL;297;0;0
1128599590528118784;Wed May 15 10:54:45 BST 2019;UA;RETWEET ;140;114;0
1128599711001133057;Wed May 15 10:55:14 BST 2019;IN;ORIGINAL;120;0;0
1128599905004597248;Wed May 15 10:56:00 BST 2019;VE;RETWEET ;140;306;0
1128600013808869376;Wed May 15 10:56:26 BST 2019;VE;RETWEET ;141;5;0
1128600024856788992;Wed May 15 10:56:28 BST 2019;VE;ORIGINAL;101;1;1
1128600136228143110;Wed May 15 10:56:55 BST 2019;EC;ORIGINAL;179;0;0
1128600151487021056;Wed May 15 10:56:59 BST 2019;VE;RETWEET ;103;50;0
1128600167979077633;Wed May 15 10:57:03 BST 2019;UA;RETWEET ;140;306;0
1128600237235425281;Wed May 15 10:57:19 BST 2019;VE;RETWEET ;140;2;0
1128600241706606592;Wed May 15 10:57:20 BST 2019;IN;RETWEET ;140;6;0
1128600246844624896;Wed May 15 10:57:21 BST 2019;IN;RETWEET ;116;1;0
1128600337198325760;Wed May 15 10:57:43 BST 2019;UA;ORIGINAL;76;0;0
1128600389362880514;Wed May 15 10:57:55 BST 2019;VE;ORIGINAL;234;0;1
1128600446409551872;Wed May 15 10:58:09 BST 2019;IN;RETWEET ;140;3;0
1128600477023776768;Wed May 15 10:58:16 BST 2019;EC;RETWEET ;120;1;0
1128600496476950528;Wed May 15 10:58:21 BST 2019;IN;RETWEET ;115;1;0
1128600600524890113;Wed May 15 10:58:46 BST 2019;IN;RETWEET ;140;2;0
1128600628672942080;Wed May 15 10:58:52 BST 2019;IN;RETWEET ;85;48;0
1128600662915391488;Wed May 15 10:59:01 BST 2019;BE;RETWEET ;140;43;0
1128600664521809920;Wed May 15 10:59:01 BST 2019;IN;RETWEET ;125;7174;0
1128600709245677570;Wed May 15 10:59:12 BST 2019;IN;ORIGINAL;278;0;3
1128600710340317184;Wed May 15 10:59:12 BST 2019;IN;RETWEET ;140;2;0
1128600718586339329;Wed May 15 10:59:14 BST 2019;AR;ORIGINAL;260;0;3
1128600801193148418;Wed May 15 10:59:34 BST 2019;AR;ORIGINAL;248;0;4
1128600842251038720;Wed May 15 10:59:43 BST 2019;IN;RETWEET ;140;6;0
1128600898798870528;Wed May 15 10:59:57 BST 2019;EC;ORIGINAL;186;0;0
1128600912350646272;Wed May 15 11:00:00 BST 2019;IN;ORIGINAL;154;0;1
1128600914426777600;Wed May 15 11:00:01 BST 2019;IN;ORIGINAL;301;0;1
1128600915240476672;Wed May 15 11:00:01 BST 2019;EC;ORIGINAL;125;0;1
1128600916318400513;Wed May 15 11:00:01 BST 2019;IN;ORIGINAL;198;1;1
1128600916435849217;Wed May 15 11:00:01 BST 2019;IN;ORIGINAL;159;0;0
1128600931510124547;Wed May 15 11:00:05 BST 2019;IN;RETWEET ;140;6;0
1128600932399427584;Wed May 15 11:00:05 BST 2019;VE;ORIGINAL;300;0;1
1128600933192142849;Wed May 15 11:00:05 BST 2019;EC;RETWEET ;140;306;0
1128600965056065536;Wed May 15 11:00:13 BST 2019;EC;RETWEET ;116;2;0
1128600972064907265;Wed May 15 11:00:14 BST 2019;VE;ORIGINAL;116;0;1
1128600972656357378;Wed May 15 11:00:14 BST 2019;VE;ORIGINAL;302;0;2
1128600976015941632;Wed May 15 11:00:15 BST 2019;IN;ORIGINAL;247;0;2
1128601002540711936;Wed May 15 11:00:22 BST 2019;IN;ORIGINAL;296;1;1
1128601076142432256;Wed May 15 11:00:39 BST 2019;EC;RETWEET ;125;7174;0
1128601096362942464;Wed May 15 11:00:44 BST 2019;IN;RETWEET ;125;7174;0
1128601102209953793;Wed May 15 11:00:45 BST 2019;VE;ORIGINAL;170;0;1
1128601111143829504;Wed May 15 11:00:47 BST 2019;IN;RETWEET ;140;3;0
1128601130425094144;Wed May 15 11:00:52 BST 2019;IN;ORIGINAL;155;0;1
1128601140747276289;Wed May 15 11:00:55 BST 2019;IN;ORIGINAL;200;0;1
1128601178802200576;Wed May 15 11:01:04 BST 2019;IN;ORIGINAL;205;3;2
1128601249174249472;Wed May 15 11:01:20 BST 2019;EC;RETWEET ;140;4;0
1128601260935061504;Wed May 15 11:01:23 BST 2019;VE;RETWEET ;140;1;0
1128601271898783747;Wed May 15 11:01:26 BST 2019;VE;ORIGINAL;94;0;0
1128601355801772032;Wed May 15 11:01:46 BST 2019;IN;RETWEET ;140;12;0
1128601412537962496;Wed May 15 11:01:59 BST 2019;BE;RETWEET ;141;5;0
1128601415671328771;Wed May 15 11:02:00 BST 2019;VE;ORIGINAL;158;1;1
1128601435434700800;Wed May 15 11:02:05 BST 2019;IN;RETWEET ;140;2806;0
1128601475180109825;Wed May 15 11:02:14 BST 2019;IN;ORIGINAL;147;0;2
1128601483027443712;Wed May 15 11:02:16 BST 2019;IN;ORIGINAL;140;0;0
1128601553546489857;Wed May 15 11:02:33 BST 2019;AR;ORIGINAL;245;1;0
1128601574417342464;Wed May 15 11:02:38 BST 2019;EC;RETWEET ;140;3;0
1128601610656014336;Wed May 15 11:02:47 BST 2019;IN;ORIGINAL;111;1;0
1128601704491048960;Wed May 15 11:03:09 BST 2019;IN;RETWEET ;140;3;0
1128601718403428352;Wed May 15 11:03:12 BST 2019;AR;ORIGINAL;276;1;1
1128601741937848320;Wed May 15 11:03:18 BST 2019;IN;ORIGINAL;276;1;1
1128601760187277313;Wed May 15 11:03:22 BST 2019;AR;ORIGINAL;205;0;0
1128601772451356672;Wed May 15 11:03:25 BST 2019;EC;RETWEET ;140;1;0
1128601818219589632;Wed May 15 11:03:36 BST 2019;AR;ORIGINAL;268;4;3
1128601913786650624;Wed May 15 11:03:59 BST 2019;VE;RETWEET ;125;7174;0
1128601950461804544;Wed May 15 11:04:08 BST 2019;IN;RETWEET ;142;4;0
1128601974574809088;Wed May 15 11:04:13 BST 2019;IN;RETWEET ;142;4;0
1128602012910739457;Wed May 15 11:04:22 BST 2019;EC;ORIGINAL;259;3;2
1128602031684501505;Wed May 15 11:04:27 BST 2019;IN;RETWEET ;140;4;0
1128602054388219905;Wed May 15 11:04:32 BST 2019;IN;RETWEET ;142;4;0
1128602090614534144;Wed May 15 11:04:41 BST 2019;UA;ORIGINAL;40;0;0
1128602112877912064;Wed May 15 11:04:46 BST 2019;IN;ORIGINAL;270;2;4
1128602121849511939;Wed May 15 11:04:48 BST 2019;AR;ORIGINAL;209;0;2
1128602138475499521;Wed May 15 11:04:52 BST 2019;AR;RETWEET ;140;1;0
1128602189465903105;Wed May 15 11:05:05 BST 2019;IN;ORIGINAL;198;1;2
1128602194461253633;Wed May 15 11:05:06 BST 2019;AR;ORIGINAL;244;10;21
1128602201155362816;Wed May 15 11:05:07 BST 2019;BE;ORIGINAL;118;0;1
1128602203831324673;Wed May 15 11:05:08 BST 2019;VE;ORIGINAL;174;0;0
1128602207849406464;Wed May 15 11:05:09 BST 2019;VE;RETWEET ;140;1;0
1128602258063675392;Wed May 15 11:05:21 BST 2019;VE;ORIGINAL;42;0;0
1128602315152187394;Wed May 15 11:05:35 BST 2019;VE;RETWEET ;140;28;0
1128602389164937216;Wed May 15 11:05:52 BST 2019;VE;RETWEET ;140;10;0
1128602399722094594;Wed May 15 11:05:55 BST 2019;AR;RETWEET ;139;4;0
1128602409297678337;Wed May 15 11:05:57 BST 2019;EC;ORIGINAL;177;3;1
1128602429493215232;Wed May 15 11:06:02 BST 2019;AR;ORIGINAL;89;0;0
1128602430713860097;Wed May 15 11:06:02 BST 2019;AR;ORIGINAL;103;0;0
1128602456810827776;Wed May 15 11:06:08 BST 2019;AR;RETWEET ;140;10;0
1128602523454124033;Wed May 15 11:06:24 BST 2019;IN;RETWEET ;140;3;0
1128602552986218496;Wed May 15 11:06:31 BST 2019;IN;RETWEET ;140;10;0
1128602563383844864;Wed May 15 11:06:34 BST 2019;IN;RETWEET ;142;21;0
1128602590848008192;Wed May 15 11:06:40 BST 2019;AR;ORIGINAL;136;0;0
1128602597127008256;Wed May 15 11:06:42 BST 2019;VE;ORIGINAL;197;0;3
1128602679385763841;Wed May 15 11:07:01 BST 2019;IN;RETWEET ;132;5;0
1128602683294855168;Wed May 15 11:07:02 BST 2019;VE;ORIGINAL;98;5;2
1128602703528124417;Wed May 15 11:07:07 BST 2019;IN;RETWEET ;103;50;0
1128602728756912128;Wed May 15 11:07:13 BST 2019;IN;RETWEET ;140;2;0
1128602747702579200;Wed May 15 11:07:18 BST 2019;UA;ORIGINAL;129;0;1
1128602777628872704;Wed May 15 11:07:25 BST 2019;VE;ORIGINAL;195;0;0
1128602829210443782;Wed May 15 11:07:37 BST 2019;IN;RETWEET ;140;2;0
1128602845979316224;Wed May 15 11:07:41 BST 2019;IN;RETWEET ;139;7;0
1128602853294190592;Wed May 15 11:07:43 BST 2019;EC;RETWEET ;140;11;0
1128602863779889152;Wed May 15 11:07:45 BST 2019;AR;RETWEET ;141;1;0
1128602912236687360;Wed May 15 11:07:57 BST 2019;AR;ORIGINAL;139;0;2
1128602928527417344;Wed May 15 11:08:01 BST 2019;IN;ORIGINAL;229;2;0
1128603010857406464;Wed May 15 11:08:20 BST 2019;EC;RETWEET ;141;11;0
1128603082819022849;Wed May 15 11:08:38 BST 2019;EC;RETWEET ;141;11;0
1128603120093814784;Wed May 15 11:08:46 BST 2019;AR;RETWEET ;141;11;0
1128603210627809286;Wed May 15 11:09:08 BST 2019;IN;ORIGINAL;174;0;2
1128603229091241985;Wed May 15 11:09:12 BST 2019;IN;ORIGINAL;142;1;1
1128603288088252416;Wed May 15 11:09:26 BST 2019;IN;RETWEET ;141;11;0
1128603301161779200;Wed May 15 11:09:30 BST 2019;IN;RETWEET ;139;3;0
1128603309424689152;Wed May 15 11:09:32 BST 2019;BE;RETWEET ;140;2;0
1128603311584743424;Wed May 15 11:09:32 BST 2019;VE;RETWEET ;139;7;0
1128603348062621698;Wed May 15 11:09:41 BST 2019;IN;ORIGINAL;265;0;0
1128603359915601921;Wed May 15 11:09:44 BST 2019;VE;RETWEET ;140;2;0
1128603388965466112;Wed May 15 11:09:51 BST 2019;VE;RETWEET ;141;11;0
1128603445932503040;Wed May 15 11:10:04 BST 2019;IN;ORIGINAL;196;1;0
1128603456321871872;Wed May 15 11:10:07 BST 2019;EC;ORIGINAL;213;2;0
1128603489838424064;Wed May 15 11:10:15 BST 2019;VE;ORIGINAL;60;0;0
1128603508528308224;Wed May 15 11:10:19 BST 2019;VE;ORIGINAL;279;1;2
1128603527327170560;Wed May 15 11:10:24 BST 2019;IN;ORIGINAL;248;0;0
1128603578636087296;Wed May 15 11:10:36 BST 2019;IN;RETWEET ;87;3248;0
1128603588131995648;Wed May 15 11:10:38 BST 2019;AR;RETWEET ;140;6;0
1128603663914676226;Wed May 15 11:10:56 BST 2019;UA;RETWEET ;140;6;0
1128603679639076864;Wed May 15 11:11:00 BST 2019;IN;RETWEET ;140;2;0
1128603684890238976;Wed May 15 11:11:01 BST 2019;EC;ORIGINAL;96;0;0
1128603698303787008;Wed May 15 11:11:04 BST 2019;AR;RETWEET ;140;3;0
1128603738044813313;Wed May 15 11:11:14 BST 2019;EC;ORIGINAL;177;2;2
1128603759880417280;Wed May 15 11:11:19 BST 2019;VE;RETWEET ;140;2;0
1128603760220098561;Wed May 15 11:11:19 BST 2019;IN;RETWEET ;140;2;0
1128603774522621952;Wed May 15 11:11:22 BST 2019;BE;ORIGINAL;261;1;1
1128603777760669696;Wed May 15 11:11:23 BST 2019;IN;ORIGINAL;190;0;1
1128603789617975296;Wed May 15 11:11:26 BST 2019;VE;RETWEET ;140;4;0
1128603821888950272;Wed May 15 11:11:34 BST 2019;AR;RETWEET ;140;10;0
1128603844001144832;Wed May 15 11:11:39 BST 2019;VE;RETWEET ;141;3;0
1128603850351546370;Wed May 15 11:11:41 BST 2019;BE;ORIGINAL;62;0;0
1128603865413144576;Wed May 15 11:11:44 BST 2019;VE;RETWEET ;140;39;0
1128603914838921216;Wed May 15 11:11:56 BST 2019;AR;ORIGINAL;272;0;1
1128603968052125697;Wed May 15 11:12:09 BST 2019;EC;ORIGINAL;180;0;0
1128603992580182017;Wed May 15 11:12:14 BST 2019;IN;ORIGINAL;298;1;0
1128603997995245568;Wed May 15 11:12:16 BST 2019;AR;ORIGINAL;273;0;0
1128604013673369602;Wed May 15 11:12:19 BST 2019;VE;ORIGINAL;146;0;0
1128604014814355458;Wed May 15 11:12:20 BST 2019;IN;RETWEET ;140;3;0
1128604025560104960;Wed May 15 11:12:22 BST 2019;IN;RETWEET ;140;4;0
1128604120519024640;Wed May 15 11:12:45 BST 2019;IN;ORIGINAL;169;0;0
1128604143671603202;Wed May 15 11:12:50 BST 2019;IN;RETWEET ;139;12;0
1128604156590284801;Wed May 15 11:12:54 BST 2019;IN;RETWEET ;140;3;0
1128604184541106176;Wed May 15 11:13:00 BST 2019;EC;RETWEET ;141;19;0
1128604188978626560;Wed May 15 11:13:01 BST 2019;IN;ORIGINAL;150;0;0
1128604195190452225;Wed May 15 11:13:03 BST 2019;IN;REPLY   ;180;1;1
1128604214501027840;Wed May 15 11:13:07 BST 2019;IN;ORIGINAL;177;0;0
1128604214828109825;Wed May 15 11:13:07 BST 2019;IN;ORIGINAL;177;0;0
1128604256490201090;Wed May 15 11:13:17 BST 2019;IN;ORIGINAL;208;1;0
1128604295073546240;Wed May 15 11:13:27 BST 2019;IN;ORIGINAL;90;1;1
1128604323037032448;Wed May 15 11:13:33 BST 2019;EC;RETWEET ;140;1;0
1128604326878941185;Wed May 15 11:13:34 BST 2019;VE;ORIGINAL;114;1;0
1128604327990517760;Wed May 15 11:13:34 BST 2019;IN;RETWEET ;141;11;0
1128604328183222275;Wed May 15 11:13:34 BST 2019;VE;RETWEET ;141;24;0
1128604331073310720;Wed May 15 11:13:35 BST 2019;IN;RETWEET ;140;3;0
1128604379898978304;Wed May 15 11:13:47 BST 2019;IN;RETWEET ;143;16;0
1128604416385474560;Wed May 15 11:13:55 BST 2019;AR;ORIGINAL;241;3;2
1128604420596322305;Wed May 15 11:13:56 BST 2019;IN;ORIGINAL;211;0;0
1128604424610275328;Wed May 15 11:13:57 BST 2019;UA;RETWEET ;141;3928;0
1128604442205487104;Wed May 15 11:14:02 BST 2019;IN;ORIGINAL;303;0;0
1128604475315433472;Wed May 15 11:14:10 BST 2019;IN;ORIGINAL;247;5;1
1128604493581516801;Wed May 15 11:14:14 BST 2019;IN;ORIGINAL;272;4;1
1128604495607410690;Wed May 15 11:14:14 BST 2019;IN;RETWEET ;142;1;0
1128604506478891009;Wed May 15 11:14:17 BST 2019;IN;RETWEET ;140;10;0
1128604514867654658;Wed May 15 11:14:19 BST 2019;IN;RETWEET ;140;1;0
1128604536552218625;Wed May 15 11:14:24 BST 2019;UA;RETWEET ;142;21;0
1128604542315171843;Wed May 15 11:14:26 BST 2019;EC;ORIGINAL;113;1;0
1128604562653315072;Wed May 15 11:14:30 BST 2019;AR;RETWEET ;140;4;0
1128604563035045889;Wed May 15 11:14:30 BST 2019;VE;ORIGINAL;170;1;0
1128604578801491969;Wed May 15 11:14:34 BST 2019;EC;RETWEET ;130;1;0
1128604608698507265;Wed May 15 11:14:41 BST 2019;EC;RETWEET ;140;4;0
1128604615589625856;Wed May 15 11:14:43 BST 2019;AR;RETWEET ;140;10;0
1128604629057593345;Wed May 15 11:14:46 BST 2019;AR;RETWEET ;139;5;0
1128604635906940928;Wed May 15 11:14:48 BST 2019;IN;ORIGINAL;299;0;0
1128604649240629248;Wed May 15 11:14:51 BST 2019;IN;ORIGINAL;270;4;5
1128604666785193984;Wed May 15 11:14:55 BST 2019;IN;ORIGINAL;127;0;0
1128604680618217472;Wed May 15 11:14:58 BST 2019;EC;RETWEET ;140;4;0
1128604682300084225;Wed May 15 11:14:59 BST 2019;IN;RETWEET ;140;10;0
1128604686242787328;Wed May 15 11:15:00 BST 2019;IN;ORIGINAL;303;1;0
1128604686871859202;Wed May 15 11:15:00 BST 2019;VE;ORIGINAL;304;4;1
1128604690491396097;Wed May 15 11:15:01 BST 2019;IN;ORIGINAL;127;0;0
1128604699207323648;Wed May 15 11:15:03 BST 2019;IN;ORIGINAL;240;0;0
1128604702416015360;Wed May 15 11:15:04 BST 2019;IN;RETWEET ;140;3;0
1128604714000470016;Wed May 15 11:15:06 BST 2019;UA;ORIGINAL;127;0;1
1128604721202249728;Wed May 15 11:15:08 BST 2019;EC;ORIGINAL;98;0;0
1128604724855496705;Wed May 15 11:15:09 BST 2019;AR;RETWEET ;140;4;0
1128604732589772800;Wed May 15 11:15:11 BST 2019;EC;RETWEET ;131;32;0
1128604733973962752;Wed May 15 11:15:11 BST 2019;IN;ORIGINAL;300;3;0
1128604734154084353;Wed May 15 11:15:11 BST 2019;BE;ORIGINAL;127;0;0
1128604762218409985;Wed May 15 11:15:18 BST 2019;IN;RETWEET ;140;7;0
1128604763573059584;Wed May 15 11:15:18 BST 2019;EC;RETWEET ;139;5;0
1128604766253273088;Wed May 15 11:15:19 BST 2019;IT;ORIGINAL;263;2;4
1128604774474113026;Wed May 15 11:15:21 BST 2019;AR;ORIGINAL;302;2;0
1128604775094734854;Wed May 15 11:15:21 BST 2019;IN;RETWEET ;140;1;0
1128604781130416128;Wed May 15 11:15:22 BST 2019;VE;RETWEET ;110;1;0
1128604813619601408;Wed May 15 11:15:30 BST 2019;IN;ORIGINAL;114;1;0
1128604815179882497;Wed May 15 11:15:31 BST 2019;EC;RETWEET ;131;1;0
1128604817931161600;Wed May 15 11:15:31 BST 2019;AR;RETWEET ;125;7174;0
1128604820758118400;Wed May 15 11:15:32 BST 2019;IN;RETWEET ;140;7;0
1128604845131354112;Wed May 15 11:15:38 BST 2019;VE;RETWEET ;141;1;0
1128604847840927745;Wed May 15 11:15:38 BST 2019;IN;ORIGINAL;300;0;0
1128604892959051776;Wed May 15 11:15:49 BST 2019;EC;RETWEET ;140;4;0
1128604924139528192;Wed May 15 11:15:57 BST 2019;IN;RETWEET ;140;1263;0
1128604927264206848;Wed May 15 11:15:57 BST 2019;IN;ORIGINAL;248;0;1
1128604939473838080;Wed May 15 11:16:00 BST 2019;IN;ORIGINAL;248;0;1
1128604971165986817;Wed May 15 11:16:08 BST 2019;VE;RETWEET ;88;29;0
1128604975972724738;Wed May 15 11:16:09 BST 2019;IN;RETWEET ;140;3;0
1128604995677511681;Wed May 15 11:16:14 BST 2019;IN;RETWEET ;141;11;0
